REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate
MN,METRO,Freedom,20,69,25,J1E5TR43647109,Three,2129630825,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,7/1/2019,7/31/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43647110,Three,2129630825,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,7/1/2019,7/31/2019,50,,,2000,
MN,METRO,Freedom,20,69,25,J1E5TR43678111,Three,2129630826,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,8/1/2019,8/31/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43678112,Three,2129630826,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,8/1/2019,8/31/2019,50,,,2000,
MN,METRO,Freedom,20,69,25,J1E5TR43709113,Three,2129630827,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,9/1/2019,9/30/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43709114,Three,2129630827,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,9/1/2019,9/30/2019,50,,,2000,
MN,METRO,Freedom,20,69,25,J1E5TR43739115,Three,2129630828,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,10/1/2019,10/31/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43739116,Three,2129630828,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,10/1/2019,10/31/2019,50,,,2000,
MN,METRO,Freedom,20,69,25,J1E5TR43770117,Three,2129630829,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,11/1/2019,11/30/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43770118,Three,2129630829,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,11/1/2019,11/30/2019,50,,,2000,
MN,METRO,Freedom,20,69,25,J1E5TR43800119,Three,2129630830,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,40.2,86.2,86.2,158.7,158.7,M00504R03,12/1/2019,12/31/2019,50,,,2000,
MN,METRO,Freedom,70,100,25,CSI42Q43800120,Three,2129630830,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,35,74.9,74.9,138,138,M00504R03,12/1/2019,12/31/2019,50,,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43466121,THREE,2129630902,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,44.2,94.2,94.2,171.5,171.5,,1/1/2019,1/31/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43466122,THREE,2129630902,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,38.4,81.9,81.9,149.1,149.1,,1/1/2019,1/31/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43497123,THREE,2129630904,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,44.2,94.2,94.2,171.5,171.5,,2/1/2019,2/28/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43497124,THREE,2129630904,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,38.4,81.9,81.9,149.1,149.1,,2/1/2019,2/28/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43525125,THREE,2129630905,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,44.2,94.2,94.2,171.5,171.5,,3/1/2019,3/31/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43525126,THREE,2129630905,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,38.4,81.9,81.9,149.1,149.1,,3/1/2019,3/31/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43556127,THREE,2129630906,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,,4/1/2019,4/30/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43556128,THREE,2129630906,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,,4/1/2019,4/30/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43586129,THREE,2129630907,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,,5/1/2019,5/31/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43586130,THREE,2129630907,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,,5/1/2019,5/31/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43617131,THREE,2129630908,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,,6/1/2019,6/30/2019,50,0,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43617132,THREE,2129630908,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,,6/1/2019,6/30/2019,50,0,,2000,
MN,NON METRO,Freedom,20,69,25,B69RDP43647133,Three,2129630909,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,7/1/2019,7/31/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43647134,Three,2129630909,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,7/1/2019,7/31/2019,50,,,,
MN,NON METRO,Freedom,20,69,25,B69RDP43678135,Three,2129630910,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,8/1/2019,8/31/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43678136,Three,2129630910,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,8/1/2019,8/31/2019,50,,,,
MN,NON METRO,Freedom,20,69,25,B69RDP43709137,Three,2129630911,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,9/1/2019,9/30/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43709138,Three,2129630911,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,9/1/2019,9/30/2019,50,,,,
MN,NON METRO,Freedom,20,69,25,B69RDP43739139,Three,2129630913,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,10/1/2019,10/31/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43739140,Three,2129630913,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,10/1/2019,10/31/2019,50,,,,
MN,NON METRO,Freedom,20,69,25,B69RDP43770141,Three,2129630914,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,11/1/2019,11/30/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43770142,Three,2129630914,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,11/1/2019,11/30/2019,50,,,,
MN,NON METRO,Freedom,20,69,25,B69RDP43800143,Three,2129630915,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,49.7,105.4,105.4,189.4,189.4,M00504R03,12/1/2019,12/31/2019,50,,,2000,
MN,NON METRO,Freedom,70,100,25,28K1RR43800144,Three,2129630915,Freedom Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Non Metro,43.2,91.6,91.6,164.7,164.7,M00504R03,12/1/2019,12/31/2019,50,,,,
MN,NON METRO,Freedom,20,69,10,5NFLMG43466145,THREE,2129641165,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,42.1,87.4,87.4,150,150,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943466146,THREE,2129641165,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,36.6,76,76,130.4,130.4,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43497147,THREE,2129641166,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,42.1,87.4,87.4,150,150,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943497148,THREE,2129641166,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,36.6,76,76,130.4,130.4,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43525149,THREE,2129641167,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,42.1,87.4,87.4,150,150,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943525150,THREE,2129641167,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,36.6,76,76,130.4,130.4,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43556151,THREE,2129641168,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943556152,THREE,2129641168,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43586153,THREE,2129641169,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943586154,THREE,2129641169,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43617155,THREE,2129641170,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943617156,THREE,2129641170,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43647157,Three,2129641171,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943647158,Three,2129641171,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43678159,Three,2129641172,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943678160,Three,2129641172,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43709161,Three,2129641173,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943709162,Three,2129641173,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43739163,Three,2129641174,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943739164,Three,2129641174,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43770165,Three,2129641175,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943770166,Three,2129641175,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Freedom,20,69,10,5NFLMG43800167,Three,2129641176,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,47.4,98.1,98.1,167.1,167.1,M00504R03,12/1/2019,12/31/2019,50,,,1000,
MN,NON METRO,Freedom,70,100,10,KC0GZ943800168,Three,2129641176,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Non Metro,41.2,85.3,85.3,145.3,145.3,M00504R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,25,H0Z97A43466169,THREE,2129641200,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,35.6,76.8,76.8,143.7,143.7,,1/1/2019,1/31/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43466170,THREE,2129641200,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,30.9,66.8,66.8,125,125,,1/1/2019,1/31/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43497171,THREE,2129641201,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,35.6,76.8,76.8,143.7,143.7,,2/1/2019,2/28/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43497172,THREE,2129641201,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,30.9,66.8,66.8,125,125,,2/1/2019,2/28/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43525173,THREE,2129641202,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,35.6,76.8,76.8,143.7,143.7,,3/1/2019,3/31/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43525174,THREE,2129641202,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,30.9,66.8,66.8,125,125,,3/1/2019,3/31/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43556175,THREE,2129641203,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,,4/1/2019,4/30/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43556176,THREE,2129641203,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,,4/1/2019,4/30/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43586177,THREE,2129641204,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,,5/1/2019,5/31/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43586178,THREE,2129641204,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,,5/1/2019,5/31/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43617179,THREE,2129641205,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,,6/1/2019,6/30/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43617180,THREE,2129641205,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,,6/1/2019,6/30/2019,50,0,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43647181,Three,2129641206,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,7/1/2019,7/31/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43647182,Three,2129641206,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,7/1/2019,7/31/2019,50,,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43678183,Three,2129641207,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,8/1/2019,8/31/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43678184,Three,2129641207,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,8/1/2019,8/31/2019,50,,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43709185,Three,2129641208,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,9/1/2019,9/30/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43709186,Three,2129641208,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,9/1/2019,9/30/2019,50,,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43739187,Three,2129641209,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,10/1/2019,10/31/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43739188,Three,2129641209,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,10/1/2019,10/31/2019,50,,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43770189,Three,2129641210,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,11/1/2019,11/30/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43770190,Three,2129641210,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,11/1/2019,11/30/2019,50,,,2000,
MN,METRO,Preferred,20,69,25,H0Z97A43800191,Three,2129641211,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,37.6,80.9,80.9,150.3,150.3,M00503R03,12/1/2019,12/31/2019,50,,,2000,
MN,METRO,Preferred,70,100,25,BX4SJG43800192,Three,2129641211,Preferred w/Ortho $2000 $50/150 Ded $1000 Max 3-Tier Metro,32.7,70.3,70.3,130.7,130.7,M00503R03,12/1/2019,12/31/2019,50,,,2000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43466193,THREE,2129641385,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.5,92.5,158.1,158.1,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43466194,THREE,2129641385,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,38.8,80.4,80.4,137.5,137.5,,1/1/2019,1/31/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43497195,THREE,2129641387,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.5,92.5,158.1,158.1,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43497196,THREE,2129641387,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,38.8,80.4,80.4,137.5,137.5,,2/1/2019,2/28/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43525197,THREE,2129641394,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,44.6,92.5,92.5,158.1,158.1,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43525198,THREE,2129641394,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,38.8,80.4,80.4,137.5,137.5,,3/1/2019,3/31/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43556199,THREE,2129641404,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43556200,THREE,2129641404,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,,4/1/2019,4/30/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43586201,THREE,2129641409,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43586202,THREE,2129641409,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,,5/1/2019,5/31/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43617203,THREE,2129641410,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43617204,THREE,2129641410,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,,6/1/2019,6/30/2019,50,0,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43647205,Three,2129641413,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43647206,Three,2129641413,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,7/1/2019,7/31/2019,50,,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43678207,Three,2129641415,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43678208,Three,2129641415,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,8/1/2019,8/31/2019,50,,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43709209,Three,2129641418,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43709210,Three,2129641418,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,9/1/2019,9/30/2019,50,,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43739211,Three,2129641419,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43739212,Three,2129641419,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,10/1/2019,10/31/2019,50,,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43770213,Three,2129641431,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43770214,Three,2129641431,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,11/1/2019,11/30/2019,50,,,1000,
MN,NON METRO,Preferred,20,69,10,6BHVPN43800215,Three,2129641432,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,50.2,103.8,103.8,176.2,176.2,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,NON METRO,Preferred,70,100,10,UJ8CDX43800216,Three,2129641432,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Non Metro,43.7,90.3,90.3,153.2,153.2,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,25,1EHMRE43466217,THREE,2129641459,Preferred w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,37.3,80.3,80.3,149.3,149.3,,1/1/2019,1/31/2019,50,0,,2000,
MN,METRO,Preferred,70,100,25,H2E8WB43466218,THREE,2129641459,Preferred w/Ortho $2000 $50/150 Ded $1500 Max 3-Tier Metro,32.4,69.8,69.8,129.8,129.8,,1/1/2019,1/31/2019,50,0,,2000,
