REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate,RELATION_ID
MN,METRO,Freedom,70,100,25,CSI42Q43101116,THREE,2103699929,Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 3-Tier METRO,33.8,73.3,73.3,135.4,135.4,,1/1/18,6/30/18,50,0,,2000,,CSI42Q
MN,NON METRO,Freedom,20,70,25,AAFZGA43101117,THREE,2103700220,Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 3-Tier NON METRO,40.9,79.5,79.5,148,148,,1/1/18,6/30/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43101118,THREE,2103700220,Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 3-Tier NON METRO,35.6,69.1,69.1,128.7,128.7,,1/1/18,6/30/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,B69RDP43101119,THREE,2103700383,Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 3-Tier NON METRO,42.7,82.7,82.7,153.2,153.2,,1/1/18,6/30/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43101120,THREE,2103700383,Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 3-Tier NON METRO,37.1,71.9,71.9,133.2,133.2,,1/1/18,6/30/18,50,0,,2000,,28K1RR
MN,NON METRO,Preferred,70,100,10,1CVBI943282121,THREE,2129625146,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Jul,35.8,68.7,68.7,118.6,118.6,,7/1/18,7/31/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43282122,THREE,2129625146,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Jul,41.2,79,79,136.4,136.4,,7/1/18,7/31/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Preferred,70,100,10,1CVBI943313123,THREE,2129625147,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Aug,35.8,68.7,68.7,118.6,118.6,,8/1/18,8/31/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43313124,THREE,2129625147,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Aug,41.2,79,79,136.4,136.4,,8/1/18,8/31/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Preferred,70,100,10,1CVBI943344125,THREE,2129625148,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Sep,35.8,68.7,68.7,118.6,118.6,,9/1/18,9/30/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43344126,THREE,2129625148,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Sep,41.2,79,79,136.4,136.4,,9/1/18,9/30/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Preferred,70,100,10,1CVBI943374127,THREE,2129625149,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Oct,35.8,68.7,68.7,118.6,118.6,,10/1/18,10/31/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43374128,THREE,2129625149,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Oct,41.2,79,79,136.4,136.4,,10/1/18,10/31/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Preferred,70,100,10,1CVBI943405129,THREE,2129625150,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Nov,35.8,68.7,68.7,118.6,118.6,,11/1/18,11/30/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43405130,THREE,2129625150,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Nov,41.2,79,79,136.4,136.4,,11/1/18,11/30/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Preferred,70,100,10,1CVBI943435131,THREE,2129625151,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Dec,35.8,68.7,68.7,118.6,118.6,,12/1/18,12/31/18,50,0,,1000,,1CVBI9
MN,NON METRO,Preferred,20,70,10,LDXEEQ43435132,THREE,2129625151,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier NonMetro Dec,41.2,79,79,136.4,136.4,,12/1/18,12/31/18,50,0,,1000,,LDXEEQ
MN,NON METRO,Freedom,20,70,25,AAFZGA43282133,THREE,2129626036,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Jul,40.9,79.5,79.5,148,148,,7/1/18,7/31/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43282134,THREE,2129626036,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Jul,35.6,69.1,69.1,128.7,128.7,,7/1/18,7/31/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,AAFZGA43313135,THREE,2129626038,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Aug,40.9,79.5,79.5,148,148,,8/1/18,8/31/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43313136,THREE,2129626038,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Aug,35.6,69.1,69.1,128.7,128.7,,8/1/18,8/31/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,AAFZGA43344137,THREE,2129626039,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Sep,40.9,79.5,79.5,148,148,,9/1/18,9/30/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43344138,THREE,2129626039,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Sep,35.6,69.1,69.1,128.7,128.7,,9/1/18,9/30/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,AAFZGA43374139,THREE,2129626040,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Oct,40.9,79.5,79.5,148,148,,10/1/18,10/31/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43374140,THREE,2129626040,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Oct,35.6,69.1,69.1,128.7,128.7,,10/1/18,10/31/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,AAFZGA43405141,THREE,2129626041,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Nov,40.9,79.5,79.5,148,148,,11/1/18,11/30/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43405142,THREE,2129626041,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Nov,35.6,69.1,69.1,128.7,128.7,,11/1/18,11/30/18,50,0,,2000,,SSLP1Z
MN,NON METRO,Freedom,20,70,25,AAFZGA43435143,THREE,2129626042,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Dec,40.9,79.5,79.5,148,148,,12/1/18,12/31/18,50,0,,2000,,AAFZGA
MN,NON METRO,Freedom,70,100,25,SSLP1Z43435144,THREE,2129626042,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier NonMetro - Dec,35.6,69.1,69.1,128.7,128.7,,12/1/18,12/31/18,50,0,,2000,,SSLP1Z
MN,METRO,Freedom,20,70,25,051MD743282145,THREE,2129629583,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Jul,37.3,81,81,150.4,150.4,,7/1/18,7/31/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43282146,THREE,2129629583,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Jul,32.4,70.4,70.4,130.8,130.8,,7/1/18,7/31/18,50,0,,2000,,OSTN2I
MN,METRO,Freedom,20,70,25,051MD743313147,THREE,2129629584,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Aug,37.3,81,81,150.4,150.4,,8/1/18,8/31/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43313148,THREE,2129629584,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Aug,32.4,70.4,70.4,130.8,130.8,,8/1/18,8/31/18,50,0,,2000,,OSTN2I
MN,METRO,Freedom,20,70,25,051MD743344149,THREE,2129629589,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Sept,37.3,81,81,150.4,150.4,,9/1/18,9/30/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43344150,THREE,2129629589,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Sept,32.4,70.4,70.4,130.8,130.8,,9/1/18,9/30/18,50,0,,2000,,OSTN2I
MN,METRO,Freedom,20,70,25,051MD743374151,THREE,2129629591,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Oct,37.3,81,81,150.4,150.4,,10/1/18,10/31/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43374152,THREE,2129629591,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Oct,32.4,70.4,70.4,130.8,130.8,,10/1/18,10/31/18,50,0,,2000,,OSTN2I
MN,METRO,Freedom,20,70,25,051MD743405153,THREE,2129629592,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Nov,37.3,81,81,150.4,150.4,,11/1/18,11/30/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43405154,THREE,2129629592,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Nov,32.4,70.4,70.4,130.8,130.8,,11/1/18,11/30/18,50,0,,2000,,OSTN2I
MN,METRO,Freedom,20,70,25,051MD743435155,THREE,2129629593,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Dec,37.3,81,81,150.4,150.4,,12/1/18,12/31/18,50,0,,2000,,051MD7
MN,METRO,Freedom,70,100,25,OSTN2I43435156,THREE,2129629593,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1000 Max 3tier Metro - Dec,32.4,70.4,70.4,130.8,130.8,,12/1/18,12/31/18,50,0,,2000,,OSTN2I
MN,NON METRO,Freedom,20,70,10,6GYPVN43282157,THREE,2129629832,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Jul,43.3,84.2,84.2,150.3,150.3,,7/1/18,7/31/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43282158,THREE,2129629832,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Jul,37.7,73.2,73.2,130.7,130.7,,7/1/18,7/31/18,50,0,,1500,,VDB59H
MN,NON METRO,Freedom,20,70,10,6GYPVN43313159,THREE,2129629833,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Aug,43.3,84.2,84.2,150.3,150.3,,8/1/18,8/31/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43313160,THREE,2129629833,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Aug,37.7,73.2,73.2,130.7,130.7,,8/1/18,8/31/18,50,0,,1500,,VDB59H
MN,NON METRO,Freedom,20,70,10,6GYPVN43344161,THREE,2129629834,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Sep,43.3,84.2,84.2,150.3,150.3,,9/1/18,9/30/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43344162,THREE,2129629834,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Sep,37.7,73.2,73.2,130.7,130.7,,9/1/18,9/30/18,50,0,,1500,,VDB59H
MN,NON METRO,Freedom,20,70,10,6GYPVN43374163,THREE,2129629835,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Oct,43.3,84.2,84.2,150.3,150.3,,10/1/18,10/31/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43374164,THREE,2129629835,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Oct,37.7,73.2,73.2,130.7,130.7,,10/1/18,10/31/18,50,0,,1500,,VDB59H
MN,NON METRO,Freedom,20,70,10,6GYPVN43405165,THREE,2129629836,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Nov,43.3,84.2,84.2,150.3,150.3,,11/1/18,11/30/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43405166,THREE,2129629836,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Nov,37.7,73.2,73.2,130.7,130.7,,11/1/18,11/30/18,50,0,,1500,,VDB59H
MN,NON METRO,Freedom,20,70,10,6GYPVN43435167,THREE,2129629838,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Dec,43.3,84.2,84.2,150.3,150.3,,12/1/18,12/31/18,50,0,,1500,,6GYPVN
MN,NON METRO,Freedom,70,100,10,VDB59H43435168,THREE,2129629838,Freedom Enhanced w/ortho $1500 50/150 Ded $2000 Max 3tier Non Metro Dec,37.7,73.2,73.2,130.7,130.7,,12/1/18,12/31/18,50,0,,1500,,VDB59H
MN,METRO,Freedom,70,100,25,CSI42Q43282169,THREE,2129630825,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Jul,33.8,73.3,73.3,135.4,135.4,,7/1/18,7/31/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43282170,THREE,2129630825,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Jul,38.9,84.3,84.3,155.7,155.7,,7/1/18,7/31/18,50,0,,2000,,J1E5TR
MN,METRO,Freedom,70,100,25,CSI42Q43313171,THREE,2129630826,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Aug,33.8,73.3,73.3,135.4,135.4,,8/1/18,8/31/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43313172,THREE,2129630826,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Aug,38.9,84.3,84.3,155.7,155.7,,8/1/18,8/31/18,50,0,,2000,,J1E5TR
MN,METRO,Freedom,70,100,25,CSI42Q43344173,THREE,2129630827,Freedom Ehnanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Sept,33.8,73.3,73.3,135.4,135.4,,9/1/18,9/30/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43344174,THREE,2129630827,Freedom Ehnanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Sept,38.9,84.3,84.3,155.7,155.7,,9/1/18,9/30/18,50,0,,2000,,J1E5TR
MN,METRO,Freedom,70,100,25,CSI42Q43374175,THREE,2129630828,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Oct,33.8,73.3,73.3,135.4,135.4,,10/1/18,10/31/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43374176,THREE,2129630828,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Oct,38.9,84.3,84.3,155.7,155.7,,10/1/18,10/31/18,50,0,,2000,,J1E5TR
MN,METRO,Freedom,70,100,25,CSI42Q43405177,THREE,2129630829,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Nov,33.8,73.3,73.3,135.4,135.4,,11/1/18,11/30/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43405178,THREE,2129630829,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Nov,38.9,84.3,84.3,155.7,155.7,,11/1/18,11/30/18,50,0,,2000,,J1E5TR
MN,METRO,Freedom,70,100,25,CSI42Q43435179,THREE,2129630830,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Dec,33.8,73.3,73.3,135.4,135.4,,12/1/18,12/31/18,50,0,,2000,,CSI42Q
MN,METRO,Freedom,20,70,25,J1E5TR43435180,THREE,2129630830,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier Metro - Dec,38.9,84.3,84.3,155.7,155.7,,12/1/18,12/31/18,50,0,,2000,,J1E5TR
MN,NON METRO,Freedom,70,100,25,28K1RR43282181,THREE,2129630909,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Jul,37.1,71.9,71.9,133.2,133.2,,7/1/18,7/31/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43282182,THREE,2129630909,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Jul,42.7,82.7,82.7,153.2,153.2,,7/1/18,7/31/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43313183,THREE,2129630910,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Aug,37.1,71.9,71.9,133.2,133.2,,8/1/18,8/31/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43313184,THREE,2129630910,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Aug,42.7,82.7,82.7,153.2,153.2,,8/1/18,8/31/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43344185,THREE,2129630911,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Sep,37.1,71.9,71.9,133.2,133.2,,9/1/18,9/30/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43344186,THREE,2129630911,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Sep,42.7,82.7,82.7,153.2,153.2,,9/1/18,9/30/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43374187,THREE,2129630913,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Oct,37.1,71.9,71.9,133.2,133.2,,10/1/18,10/31/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43374188,THREE,2129630913,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Oct,42.7,82.7,82.7,153.2,153.2,,10/1/18,10/31/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43405189,THREE,2129630914,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Nov,37.1,71.9,71.9,133.2,133.2,,11/1/18,11/30/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43405190,THREE,2129630914,Freedom Enhanced  w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Nov,42.7,82.7,82.7,153.2,153.2,,11/1/18,11/30/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,70,100,25,28K1RR43435191,THREE,2129630915,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Dec,37.1,71.9,71.9,133.2,133.2,,12/1/18,12/31/18,50,0,,2000,,28K1RR
MN,NON METRO,Freedom,20,70,25,B69RDP43435192,THREE,2129630915,Freedom Enhanced w/ortho $2000 $50/$150 Ded $1500 Max 3tier NonMetro - Dec,42.7,82.7,82.7,153.2,153.2,,12/1/18,12/31/18,50,0,,2000,,B69RDP
MN,NON METRO,Freedom,20,70,10,5NFLMG43282193,THREE,2129641171,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Jul,40.1,76.9,76.9,133.1,133.1,,7/1/18,7/31/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943282194,THREE,2129641171,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Jul,34.9,66.9,66.9,115.8,115.8,,7/1/18,7/31/18,50,0,,1000,,KC0GZ9
MN,NON METRO,Freedom,20,70,10,5NFLMG43313195,THREE,2129641172,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Aug,40.1,76.9,76.9,133.1,133.1,,8/1/18,8/31/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943313196,THREE,2129641172,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Aug,34.9,66.9,66.9,115.8,115.8,,8/1/18,8/31/18,50,0,,1000,,KC0GZ9
MN,NON METRO,Freedom,20,70,10,5NFLMG43344197,THREE,2129641173,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Sep,40.1,76.9,76.9,133.1,133.1,,9/1/18,9/30/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943344198,THREE,2129641173,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Sep,34.9,66.9,66.9,115.8,115.8,,9/1/18,9/30/18,50,0,,1000,,KC0GZ9
MN,NON METRO,Freedom,20,70,10,5NFLMG43374199,THREE,2129641174,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Oct,40.1,76.9,76.9,133.1,133.1,,10/1/18,10/31/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943374200,THREE,2129641174,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Oct,34.9,66.9,66.9,115.8,115.8,,10/1/18,10/31/18,50,0,,1000,,KC0GZ9
MN,NON METRO,Freedom,20,70,10,5NFLMG43405201,THREE,2129641175,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Nov,40.1,76.9,76.9,133.1,133.1,,11/1/18,11/30/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943405202,THREE,2129641175,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Nov,34.9,66.9,66.9,115.8,115.8,,11/1/18,11/30/18,50,0,,1000,,KC0GZ9
MN,NON METRO,Freedom,20,70,10,5NFLMG43435203,THREE,2129641176,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Dec,40.1,76.9,76.9,133.1,133.1,,12/1/18,12/31/18,50,0,,1000,,5NFLMG
MN,NON METRO,Freedom,70,100,10,KC0GZ943435204,THREE,2129641176,Freedom Enhanced w/ortho $1000  $50/$150 Ded $1000 Max 3tier NonMetro Dec,34.9,66.9,66.9,115.8,115.8,,12/1/18,12/31/18,50,0,,1000,,KC0GZ9
MN,METRO,Preferred,70,100,25,BX4SJG43282205,THREE,2129641206,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Jul,31.8,64.5,64.5,121.4,121.4,,7/1/18,7/31/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43282206,THREE,2129641206,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Jul,36.5,74.2,74.2,139.6,139.6,,7/1/18,7/31/18,50,0,,2000,,H0Z97A
MN,METRO,Preferred,70,100,25,BX4SJG43313207,THREE,2129641207,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Aug,31.8,64.5,64.5,121.4,121.4,,8/1/18,8/31/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43313208,THREE,2129641207,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Aug,36.5,74.2,74.2,139.6,139.6,,8/1/18,8/31/18,50,0,,2000,,H0Z97A
MN,METRO,Preferred,70,100,25,BX4SJG43344209,THREE,2129641208,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Sept,31.8,64.5,64.5,121.4,121.4,,9/1/18,9/30/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43344210,THREE,2129641208,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Sept,36.5,74.2,74.2,139.6,139.6,,9/1/18,9/30/18,50,0,,2000,,H0Z97A
MN,METRO,Preferred,70,100,25,BX4SJG43374211,THREE,2129641209,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Oct,31.8,64.5,64.5,121.4,121.4,,10/1/18,10/31/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43374212,THREE,2129641209,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Oct,36.5,74.2,74.2,139.6,139.6,,10/1/18,10/31/18,50,0,,2000,,H0Z97A
MN,METRO,Preferred,70,100,25,BX4SJG43405213,THREE,2129641210,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Nov ,31.8,64.5,64.5,121.4,121.4,,11/1/18,11/30/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43405214,THREE,2129641210,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Nov ,36.5,74.2,74.2,139.6,139.6,,11/1/18,11/30/18,50,0,,2000,,H0Z97A
MN,METRO,Preferred,70,100,25,BX4SJG43435215,THREE,2129641211,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Dec,31.8,64.5,64.5,121.4,121.4,,12/1/18,12/31/18,50,0,,2000,,BX4SJG
MN,METRO,Preferred,20,70,25,H0Z97A43435216,THREE,2129641211,Preferred w/ortho $2000 $50/$150 Ded $1000 Max 3-tier Metro - Dec,36.5,74.2,74.2,139.6,139.6,,12/1/18,12/31/18,50,0,,2000,,H0Z97A
MN,NON METRO,Preferred,20,70,10,6BHVPN43282217,THREE,2129641413,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier NonMetro - Jul,42.5,81.3,81.3,140.2,140.2,,7/1/18,7/31/18,50,0,,1000,,6BHVPN
MN,NON METRO,Preferred,70,100,10,UJ8CDX43282218,THREE,2129641413,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier NonMetro - Jul,36.9,70.7,70.7,121.9,121.9,,7/1/18,7/31/18,50,0,,1000,,UJ8CDX
MN,NON METRO,Preferred,20,70,10,6BHVPN43313219,THREE,2129641415,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier NonMetro - Aug,42.5,81.3,81.3,140.2,140.2,,8/1/18,8/31/18,50,0,,1000,,6BHVPN
MN,NON METRO,Preferred,70,100,10,UJ8CDX43313220,THREE,2129641415,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier NonMetro - Aug,36.9,70.7,70.7,121.9,121.9,,8/1/18,8/31/18,50,0,,1000,,UJ8CDX
